Task ID,TF1,TF2,TF3,TF4,TF6,TF8,TF10,TF12,TF14,TF16,TF17,TF18,TF19,TF20,TF21,TF22,TF23,TF24,TF25,TF26,TF27,TF28,TF29,TF30,TF32,TF33,TF34,TF36,TF37,TF40,TF41,TF44,TF45,TF48,TF49,TF52,TF54,TF56,TF58,TF60,TF62,TF65,TF67,TF68,TF69,TF70,TF71,TF72,TF73,TF74,TF76,TF77,TF78,TF80,TF81,TF82,TF83,TF85,TF86,TF87,TF89,TF90,TF91,TF93,TF94,TF95,TF97,TF98,TF99,TF101,TF102,TF103,TF105,TF106,TF107,TF109,TF110,TF111,TF113,TF115
T65,0.00141643059490085,0.8945583247308656,1.0,0.9291232784682566,0.9516591667818124,0.7946389969736273,0.8512182040873602,0.8755334281650071,0.8872547071981023,0.21649090631208967,0.4525223120235953,0.8883921740123665,1.0,0.9433465085638999,0.9391767356133525,0.27822268147765444,0.9565217391304347,0.9209561062796942,0.8293364084852344,0.7909915345965366,0.2614124672135722,0.702295265515035,0.612325341586584,0.6403269754768393,0.30530668610257006,0.47380240485996705,0.6744186046511629,0.8907363420427553,0.8144880100888872,0.9612007351439656,1.0,0.8793284365162644,0.8291705523517736,0.9509609012591121,0.9999999999999999,0.34261838440111425,0.9259870759275551,0.9650588682111659,1.0,0.7158343012001549,0.8345521499299866,0.984627074089139,0.22604960461496054,0.37795028392429747,1.0,0.9999686686590187,1.0,0.5611245758603973,0.43228405545242693,0.6675603217158177,0.9729103954920046,0.6698135139943909,0.7815373268297585,0.7604166666666666,0.8670508387757715,0.7599462914854491,0.7215302491103202,0.9616148181487959,0.9189689019077847,0.9668618586928565,0.6492269248789629,0.5498959633791094,0.6811451135241855,0.9434261242764201,0.9411127806233739,0.9290250696095272,0.6305077234742974,0.46140390657899005,0.5365853658536586,0.9355350223997616,0.8797880545316775,0.9246185437085225,0.02245905587668593,0.06222753060615109,0.21784565916398713,0.249816513195531,0.5471240104395464,0.7650196683511142,0.8450465707027942,0.8470542534248788
T66,0.00141643059490085,0.9096003539300989,0.9809251292408803,1.0,1.0,0.764375270211846,0.8246395368082139,0.9096728307254625,0.8969265155188949,0.1801925722145814,0.3419006396751829,0.809062163381143,1.0,0.9433465085638999,0.9438869547409381,0.2516145698785844,0.9565217391304347,0.8988667880363307,0.8059165311475898,0.8549579985593854,0.6109297393827781,0.7165706973768411,0.6565905761970144,0.6857402361489555,0.32319657568955595,0.4894975161389824,0.6744186046511629,0.8764845605700712,0.8181498970264396,0.9999999999999999,0.9779641434584536,0.8394543546694648,0.8080102791602446,1.0,0.9820747562926205,0.31406685236768805,0.9088458959570546,1.0,0.9806628775151496,0.7030584591560202,0.815252145386486,0.9676031966498175,0.3610861151333284,0.5350955614310273,1.0,0.9999686686590187,1.0,0.5955404750363548,0.47541372092104733,0.7144772117962467,0.9850346649223765,0.7291796094154118,0.82639504258129,0.75,0.8101933666282494,0.7009544937096821,0.7108540925266904,0.8560549318347838,0.8181340230434389,0.8832123547700012,0.6070591910042167,0.5483700929393813,0.7107601184600196,0.8712497601472828,0.9133665241327642,0.8327557516915851,0.6241453532539883,0.47776230118881796,0.5678048780487804,0.8561891520913023,0.7839906766736123,0.8216148414601295,0.01577552986512524,0.042848611525828605,0.12459807073954984,0.19410291250049902,0.490235665494801,0.6815933197914682,0.331922099915326,0.3666490729622473
T67,0.00141643059490085,0.8753871110455685,0.9071952994699353,0.9291232784682566,0.9549434033163406,0.7522697795071336,0.8552042291581323,0.8342816500711239,0.8730970913847417,0.20109277090019972,0.3978243383000728,0.8646520318707265,1.0,0.9433465085638999,0.945730083964776,0.3130973908550763,1.0,0.779099967015033,0.6803627428081263,0.8962896051382623,0.2992773034209498,0.6550274500395185,0.6085985755581734,0.7029972752043596,0.39114098197644476,0.611329921936727,0.8837209302325582,0.9548693586698337,0.8564092840892766,0.9526240555442108,0.8712182921695946,0.8310598111227703,0.7947590569865557,0.9578087033355424,0.8738083839509357,0.30257660167130923,0.8751610388080288,0.9622104063805544,0.8895528994369017,0.7448703058459156,0.8227564030527472,0.8246343989091531,0.17026129962693662,0.24726953826724407,1.0,0.9999614383495613,1.0,0.6013572467280659,0.5007701725976537,0.7359249329758712,0.9744040634058784,0.7777173596282,0.8551645006396866,0.71875,0.8504802151363812,0.726874689862518,0.6939501779359429,0.7901351024795541,0.6508494157403211,0.6593476040185543,0.6486646884272996,0.56240810098488,0.6860809476801579,0.8946071736978507,0.8501421485280873,0.6227502663326197,0.6564953152696886,0.5017654109034368,0.5560975609756098,0.7525066931610389,0.545196794767212,0.5513737001881327,0.017702312138728322,0.050134368468199464,0.16881028938906753,0.21080418521051425,0.4940750516680772,0.7138674246556644,0.12023708721422524,0.08708535782960408
T68,0.00141643059490085,0.9999999999999999,0.4896309235120072,0.8149143432986228,0.8392849066107885,0.5633376567228707,0.5200566970518054,0.6692745376955904,0.5321521629397112,0.9129986244841817,0.8724096985482821,0.646870400466178,1.0,0.9808959156785244,0.31681343436412046,0.9553087057607856,0.7391304347826088,0.4523512090755273,0.5956403645663781,0.745035297762934,0.01421675316702941,1.0,0.9999999999999999,0.9863760217983651,0.475428003876318,0.541722093624992,0.8604651162790697,0.7149643705463183,0.4937283222675543,0.7367776189503777,0.5528035139379326,0.6222455403987408,0.46343780664410444,0.7459686326485532,0.5580767914324347,1.0,0.31686767395993903,0.742309153057349,0.5582330564631719,0.5532326751838947,0.5066928188220052,0.5236285363420369,0.13658738261703357,0.25858247215725705,1.0,0.9999542080401042,0.5736434108527132,0.9999999999999999,0.8883842173861525,0.9262734584450402,0.7683444617228703,0.6171935485350369,0.7033824839914173,0.14583333333333331,0.9999999999999999,0.925012405499285,0.9323843416370106,0.4321389509696898,0.342867414103623,0.4095184972974589,1.0,0.8850048550423083,0.9999999999999999,0.6263392294837795,0.5241335251263928,0.43848016829969744,1.0,1.0,1.0,0.5129108254539412,0.35745253187188053,0.44542794513518125,1.0,1.0,1.0,1.0,0.8609735844269218,0.4365765827715187,0.17950889077053345,0.25567711985646807
T69,0.00141643059490085,0.718773042324141,0.7732556989588637,0.8881424252603292,0.8912436721370178,0.5706874189364461,0.6337733446428926,0.6607396870554765,0.6380331916599824,0.28213357786947935,0.4417206113302945,0.9063273513045833,1.0,1.0,0.9119393815277494,0.3559803668302765,0.9652173913043479,0.6522704573809447,0.6232519225568638,0.9881623335402376,0.3692867905575088,0.5304091847235398,0.5382307945360727,0.6693914623069936,0.4571163364054758,0.672910830683455,0.8604651162790697,0.833729216152019,0.7499158791800411,0.7476005717786399,0.6754248894678538,0.6589716684155299,0.6901396623283769,0.7609896178484649,0.6702435760996599,0.30013927576601673,0.8610624864332254,0.7618685909608811,0.7003756282281305,0.5505226480836237,0.6806663182501045,0.6282998745012982,0.26790218830188234,0.427753279517974,1.0,0.9999517979369518,1.0,0.5505574406204556,0.5241913187724632,0.7091152815013405,0.9637219176169571,0.9999999999999999,0.7394461372257923,0.7083333333333333,0.7007043155333589,0.6233690417116671,0.6396797153024911,0.6790926903391306,0.5925222523751725,0.5868694033502532,0.5690457598000936,0.522929671244278,0.6781836130306022,0.7661719072414097,0.758201081706914,0.6312069440412913,0.5621359837933655,0.490265945385637,0.5190243902439025,0.6730623630357154,0.5734269079672925,0.5139566701202769,0.02269990366088632,0.06040609137055838,0.1937299035369775,0.2602832660741325,0.5404683435618461,0.7269934553626741,0.222692633361558,0.19203478755506717
T70,0.00141643059490085,0.6179029641645775,0.7157043138472785,0.6879408800806182,0.7401528767099776,0.5231301340250757,0.5846101526497207,0.4352773826458037,0.5084962525153501,0.3436879107443076,0.5549086451909451,0.8296117280532834,1.0,1.0,0.8691378251075161,0.41927150607078284,0.9739130434782609,0.5803870094220744,0.4688696404440811,0.7302848940255839,0.25078129359897317,0.4308274046915782,0.37704215369376237,0.4604904632152589,0.38470086143872284,0.6208554567805646,0.8604651162790697,0.838479809976247,0.7708608503627489,0.5915866857259546,0.5680318764425645,0.6453305351521511,0.6931425854690163,0.5955378838082616,0.5541305085180644,0.32729805013927576,0.8800152557884172,0.6171667299658185,0.6065220123768618,0.5292295780100659,0.6510629492736761,0.504827087318822,0.16970810995469665,0.27883512211036027,1.0,0.9999493878337993,1.0,0.3795928259815802,0.33800703029345547,0.4651474530831099,0.6841949868182065,0.6583641135014736,0.5301319223239662,0.7916666666666666,0.5341785119733641,0.43889196999328645,0.4030249110320285,0.5702974618649136,0.4682806298317289,0.4327392336182916,0.3998125878494455,0.3268137050908586,0.4264560710760118,0.5919583959691508,0.5278830165485862,0.46789187028591134,0.3997531020511522,0.2950989601891743,0.3141463414634146,0.520872248777626,0.4085070517266477,0.37106918730994154,0.03546483622350674,0.0786503433860854,0.20096463022508038,0.35519106652181043,0.6417097545999462,0.7385023340524172,0.32176121930567314,0.3337187055026085
T71,0.00141643059490085,0.6111193039374723,0.7176205861029443,0.7023849512932483,0.7437636341514925,0.5304798962386511,0.5963402992666261,0.4559032716927454,0.5159647453330057,0.3005119975546391,0.5209713869843338,0.8317451460244195,1.0,0.9808959156785244,0.888593078025804,0.3425471454404548,0.9739130434782609,0.5825795387721864,0.4703678399070058,0.7459806444116546,0.25078129359897317,0.42446656590849197,0.37990607052124337,0.4713896457765667,0.38738088021689254,0.626000468479392,0.8604651162790697,0.8859857482185273,0.8013413736524604,0.5909740657545436,0.5638346617457727,0.6789087093389298,0.716124877262819,0.5922244311906341,0.5478455445965879,0.30536211699164345,0.8855310869151766,0.6203949867071782,0.6065582727387223,0.5106465350367789,0.6443546102771884,0.5091588506763245,0.25701114531613334,0.42042384114869624,1.0,0.9999493878337993,1.0,0.3767329132331555,0.3516331608673327,0.47319034852546915,0.6929041256369215,0.7098064044681102,0.5621823164699216,0.8125,0.531028300678704,0.45824454887766713,0.4225978647686833,0.5595066074982742,0.4770474578401538,0.457403949055599,0.4134624394814931,0.3448744624774588,0.45014807502467913,0.5974252229275288,0.5580010523997736,0.4834810416026834,0.39187135983793375,0.3067927828706553,0.328780487804878,0.5150178953388871,0.4268018882103467,0.38810412247814163,0.027817919075144505,0.06246640788295014,0.15755627009646303,0.31438678702660583,0.6266564591458259,0.7414735820071644,0.15495342929720576,0.14038143917379126
T72,0.00141643059490085,0.5950449786167231,0.7109655901503239,0.7047363117232113,0.7471602065864479,0.49978383052313013,0.5789363062163299,0.44025604551920344,0.505583131195792,0.30551734678282205,0.49971272072624195,0.8196444711868717,1.0,1.0,0.8855211959860745,0.34022216481529327,0.9739130434782609,0.5749651345512574,0.4755805947079458,0.7701161079465035,0.25078129359897317,0.4093941435746554,0.3734058319374266,0.4704813805631244,0.40119160021260636,0.6398375362144239,0.8604651162790697,0.8836104513064132,0.7934813500248796,0.5732080865836227,0.5573407533458228,0.657922350472193,0.7084081520423529,0.5772034459907224,0.5415995625576127,0.298050139275766,0.8796869956332507,0.6036840106342575,0.5997433094513159,0.49438637243515293,0.6301085924572332,0.5079050028324682,0.29113576633268246,0.46085914269029987,1.0,0.9999493878337993,1.0,0.3813863305865245,0.365733243808997,0.4785522788203753,0.718966406022403,0.7611611839256011,0.5838829314030065,0.8020833333333333,0.5122550902804456,0.44201523687206284,0.4225978647686833,0.5486292891459774,0.4778273397721803,0.4629673979240837,0.4055598937997813,0.3446802607851297,0.4461994076999012,0.5959513505186089,0.5734339274030265,0.4900385058035575,0.38766143327424674,0.31262349778108905,0.33073170731707313,0.5185225130185049,0.44472246624358436,0.39659722965017885,0.02233863198458574,0.05270229919378919,0.14790996784565916,0.2757152115762214,0.5699056672561267,0.7351518408376422,0.07874682472480948,0.07025951296744407
T73,0.00141643059490085,0.5491815366465123,0.6793124931407171,0.6254618743701712,0.6758141017405922,0.46735840899265024,0.5392530647919289,0.40327169274537694,0.464380421312671,0.3442610423353214,0.5755927529015206,0.8419299132958149,1.0,1.0,0.8652467745238586,0.3611469904417464,0.9478260869565217,0.555109109721445,0.4411977321218731,0.7189148660154907,0.3380350465985825,0.37865992638453394,0.33553140541622894,0.43051771117166215,0.3990866301134286,0.6485480503320395,0.8604651162790697,0.7482185273159145,0.7221589569592878,0.5066367163569533,0.5099650972457175,0.5823714585519413,0.6509781324361261,0.5085045283852442,0.4942001473858434,0.3231197771587744,0.8898016922449817,0.530953285225978,0.5482794958678859,0.43515292295780106,0.5819713999645095,0.4605398168843363,0.20118984304941437,0.3166597789396992,1.0,0.9999469777306469,1.0,0.34406204556471154,0.35123820056084354,0.467828418230563,0.6890181917567468,0.7604308542791521,0.5649379877650251,0.8333333333333333,0.4683570239467282,0.40900201406929576,0.40124555160142344,0.5470940572482378,0.49011647025040994,0.4440686259225127,0.38962986100265495,0.3258704397281176,0.4215202369200395,0.604462001140684,0.570577461145892,0.4705271277533846,0.3365408964294758,0.2902400310971462,0.3141463414634146,0.4934110173241296,0.44746797089503043,0.37908746917193903,0.028299614643545277,0.06563153180053748,0.18890675241157556,0.32538986975819423,0.6135137568334911,0.7644056706040745,0.21761219305673157,0.23869464867638562
T74,0.00141643059490085,0.5229317209851054,0.6614392992932495,0.5908632851864293,0.6402331941823463,0.4396887159533074,0.5157732736028404,0.3748221906116643,0.4369394532434433,0.33619899128840025,0.5449113264641667,0.8142384464476471,1.0,1.0,0.8533688306369036,0.37587186773443565,0.9652173913043479,0.5235634835694807,0.41635721112389024,0.6918531439848022,0.24421005636475251,0.34566830180607333,0.30047210633730415,0.39418710263396917,0.3870553154122005,0.6384008143656842,0.8604651162790697,0.6793349168646081,0.6751164642231452,0.4755973044721258,0.4892604083814892,0.5456453305351522,0.6166910363873241,0.47625358957366914,0.4735807494465093,0.32416434540389977,0.8863866342552282,0.49658184580326625,0.5238059440600155,0.4227642276422764,0.5703088336036599,0.430856527270858,0.4606354111266823,0.626736138116653,1.0,0.9999469777306469,1.0,0.3213281628696073,0.32915991942809736,0.42895442359249325,0.6580439078758036,0.7366457177310689,0.5464695379914807,0.84375,0.440081956716609,0.38985376105548913,0.37544483985765126,0.5248938923294241,0.4706912863493812,0.42382848887385316,0.3592066218959862,0.30414759328617014,0.39684106614017767,0.5704351180309974,0.547941725704649,0.4566671867374696,0.31815016459863255,0.27323377927504783,0.2965853658536586,0.47963274214963914,0.43448281326452887,0.36409617557462426,0.036488439306358374,0.07136458644371454,0.1647909967845659,0.3467527243566677,0.6167759616825548,0.7488628506005653,0.1388653683319221,0.13569666967341656
T75,0.00141643059490085,0.49623949270019163,0.6449284189762001,0.5754114880752434,0.6061017093134715,0.40510159965412884,0.49714711060343686,0.3591749644381223,0.42255564058010286,0.35010698456365663,0.5482820699429272,0.8273061378002594,1.0,1.0,0.8576694654925257,0.36657194523378983,0.9739130434782609,0.49940779391274126,0.40357159746523474,0.6767552805205341,0.19138902840560298,0.31674714390796177,0.2946049299879159,0.3896457765667575,0.4065423272591846,0.6544045784937554,0.8604651162790697,0.6555819477434679,0.6725890008691042,0.4584439452726159,0.4707458744954528,0.4931794333683106,0.593030050594701,0.46653412856196164,0.45928023580003097,0.2938718662952646,0.8719655543784388,0.47873148499810103,0.5068590115601173,0.40534262485482,0.5579752336946717,0.4130165086052189,0.23198872657678463,0.38684753851696796,1.0,0.9999469777306469,1.0,0.3192922927775085,0.33168766538962824,0.42627345844504017,0.6549938768485333,0.7376452644670902,0.5358963993144971,0.84375,0.4219490331668587,0.37058875040135436,0.3656583629893238,0.5089178533198186,0.4603146704495218,0.4009540525077634,0.35349055130407614,0.3018449160771258,0.38499506416584395,0.5587912534045198,0.5295050518387254,0.4291151115658935,0.3103633831349709,0.2696705646075605,0.2858536585365854,0.4700350776115563,0.43465949832657136,0.3572574490009264,0.027336223506743734,0.06061510898775754,0.16559485530546625,0.32710611557324515,0.6155726314945887,0.7498985132418766,0.14055884843353092,0.13967003478734738
T76,0.00141643059490085,0.4975667305707122,0.6464122591322334,0.5754114880752434,0.5951104585942557,0.42369217466493725,0.5250564720774457,0.3598862019914652,0.4257829719726369,0.3420067247440013,0.5767801738997205,0.8545641526726947,1.0,1.0,0.861765308212165,0.3673469387755102,0.9565217391304347,0.5114900352411074,0.3968226742662181,0.6644459548277803,0.24421005636475251,0.32553582853486895,0.28984754228475573,0.3732970027247956,0.3909150256904559,0.6389456975499255,0.8604651162790697,0.7054631828978623,0.7270688677568631,0.45742291198693075,0.46523957762355217,0.5225603357817419,0.6182242153852797,0.46388336646785955,0.4546232203389289,0.2914345403899722,0.8725959917430923,0.48176984428408665,0.5087164933370457,0.4154084397986837,0.575257505748791,0.40481574395398456,0.14582196221229282,0.21477327046232972,1.0,0.9999469777306469,1.0,0.31168201648085303,0.3016311860658003,0.38739946380697055,0.6372788339646895,0.6931774274271526,0.5161804954735361,0.8229166666666666,0.4262005378409527,0.3478793893575411,0.3398576512455516,0.526536689528674,0.4679398096799414,0.3887678882967752,0.33802904888333585,0.27584963240393956,0.3622902270483711,0.555077450714277,0.5027360786293069,0.4080182123009168,0.3084958217270196,0.23834666839428587,0.25853658536585367,0.4802778061636541,0.4237653750119441,0.34427996536747896,0.03257466281310212,0.0757240967452971,0.2170418006430868,0.3646648294482509,0.6455374503914916,0.7840024689771742,0.09060118543607112,0.08253483451353777
T77,0.00141643059490085,0.4856215897360271,0.6343872928818738,0.546859254282835,0.554726294434435,0.42109814094249887,0.5149086885949412,0.3577524893314367,0.42015320338113793,0.3161775943756693,0.5302792354540928,0.8237724289981122,1.0,1.0,0.8560311284046696,0.37406354947042114,0.9652173913043479,0.49242510135464557,0.37526336512201974,0.6268407248347934,0.24421005636475251,0.3104729378165252,0.2721244666482562,0.34059945504087197,0.3739214475786289,0.6266547518584881,0.8604651162790697,0.7197149643705463,0.7070879029430955,0.4433326526444762,0.450437451765039,0.5393494228751312,0.6214767512659063,0.446432516015021,0.4343294136379562,0.2851671309192201,0.8689573811556802,0.4698063045955184,0.4929246808944441,0.41927990708478513,0.5675576175185042,0.3857735411763953,0.1782648866252324,0.2840134245512222,1.0,0.9999469777306469,1.0,0.2845855550169656,0.2842924286109245,0.3699731903485255,0.5870945032302473,0.6628726110934956,0.49301815699900675,0.8333333333333333,0.385119733640671,0.3284976210630784,0.31049822064056937,0.46915531608789274,0.41699192375205407,0.37007938351774117,0.30932375449008276,0.247745873214038,0.3247778874629812,0.5019147988917849,0.45586323196598094,0.36378553672478403,0.2716510508989618,0.2187165948624923,0.2448780487804878,0.42030754411093774,0.3816776209051306,0.32732630153288467,0.026192196531791903,0.05801731860256793,0.15594855305466238,0.32295615091057506,0.6159425573049906,0.7484135686079375,0.055038103302286194,0.04497087934400903
T78,0.00141643059490085,0.4620262498156614,0.6050338706286099,0.4994961370507222,0.4889371002664385,0.4089926502377864,0.4920414994203337,0.33926031294452347,0.3985911948192169,0.32485098578633753,0.5728731757766117,0.8577488910936275,1.0,1.0,0.8629940610280566,0.37638853009558265,0.9478260869565217,0.4685675638880804,0.3485745284880356,0.5842472327714905,0.25078129359897317,0.2954420439118024,0.26138568647975047,0.3369663941871026,0.38587472035049497,0.6401884864549795,0.8604651162790697,0.6935866983372921,0.6585993502541297,0.41515213395956707,0.4102594365446526,0.534102833158447,0.5946011183268349,0.41462337088579637,0.38995984891873803,0.28133704735376047,0.8672362324123152,0.44151158374477784,0.4507779801939916,0.43360433604336046,0.5558706541121907,0.32930130829395854,0.1455412912417458,0.19973097925820227,1.0,0.9999445676274945,1.0,0.2872515753756665,0.29329752359887823,0.36595174262734587,0.578481188432342,0.6406347715310298,0.46113975153812026,0.8645833333333333,0.39935971315149177,0.3328468431652997,0.30960854092526685,0.476491863389627,0.4160753933300385,0.38146830610065274,0.31063563954396367,0.2479678180052712,0.3198420533070089,0.49794702317822787,0.4297815487840429,0.33396080275003864,0.286749810078501,0.2336820964659389,0.24878048780487805,0.42137192261931733,0.37055031838547603,0.30438338211394145,0.03528420038535645,0.0738727978501045,0.18167202572347266,0.3885116511833881,0.6893657459534278,0.7630723983306057,0.38187976291278575,0.3326515383425346
T79,0.00141643059490085,0.4356289632797522,0.5977097179419939,0.4699361773597582,0.45757178436374774,0.3847816688283614,0.48292285453280326,0.32574679943101,0.3944645989872021,0.29481889041724063,0.5342245374803691,0.8707065516236765,1.0,1.0,0.8664755273397502,0.37483854301214165,0.9565217391304347,0.45509091253409206,0.33253286692417194,0.5642446541328413,0.2583012444890898,0.26675463851567616,0.23352812948035015,0.3042688465031789,0.385482880446677,0.6470285157611655,0.8604651162790697,0.66270783847981,0.6667354786649793,0.3943230549315908,0.39881127773935343,0.5120671563483736,0.5992259207151895,0.3938590678153303,0.3773021796258549,0.2590529247910864,0.8643218108243073,0.4196733763767566,0.4415103704781783,0.41347270615563303,0.5478551166281842,0.32035546391313785,0.174122757640811,0.3034228359469559,1.0,0.9999445676274945,1.0,0.28041686863790594,0.3178245586318574,0.3900804289544235,0.5905026083780158,0.6947751395390215,0.4747475805587087,0.8541666666666666,0.3866051991292099,0.36177354855658367,0.34163701067615654,0.46720634547622064,0.41797920005730316,0.37729192699429503,0.3130095267843198,0.275932861700652,0.3563672260612043,0.5011640749508544,0.46080629596441974,0.34630931487000366,0.2804190934413776,0.2658158141945515,0.2702439024390244,0.41826035184512733,0.38844222090217073,0.3146826418817751,0.03185211946050096,0.06276500447894894,0.13745980707395497,0.38536535433549374,0.7083701665182521,0.7456710949179791,0.3471634208298052,0.3124697811942974
T80,0.00141643059490085,0.43194219141719503,0.6000718340968838,0.45179711118575744,0.43898625982578626,0.41072200605274534,0.5124403422052437,0.3236130867709815,0.39330906075135064,0.2524071526822569,0.5246868655916039,0.8500849690844842,1.0,1.0,0.8826541060823268,0.37406354947042114,0.9565217391304347,0.4578263207188584,0.3230283368507958,0.5512689992464234,0.24421005636475251,0.26325575815738966,0.2210079286728743,0.29064486830154407,0.3679829418223153,0.6325176454309548,0.8604651162790697,0.6555819477434679,0.6665421465173762,0.3943230549315908,0.40570848945777893,0.5299055613850997,0.6167386569771571,0.38944113099182687,0.38005986303839545,0.25139275766016717,0.8589280856278181,0.41910368401063425,0.4476818744158674,0.42198993418505615,0.5641915140317775,0.3193007104507737,0.17504047019181124,0.3043379647166201,1.0,0.9999445676274945,1.0,0.25661657779932134,0.2811722421896599,0.35656836461126007,0.5451158014898374,0.636333165283531,0.44931301024092707,0.8854166666666665,0.38916634652324245,0.3587378499080533,0.304270462633452,0.4690078146019704,0.4070814933760645,0.3672432204572562,0.31638294549429946,0.25304480510473015,0.3168805528134254,0.505950807098438,0.44230980134059655,0.33387914587133033,0.26421245885034195,0.2305399889864274,0.23512195121951218,0.4020726527610009,0.3582939726356811,0.3018447762747769,0.028239402697495183,0.05541952821737832,0.11495176848874598,0.36420956446026514,0.6922103323930361,0.7265415418081107,0.1964436917866215,0.18370607189122032
T81,0.00141643059490085,0.46615543430172535,0.6052235472942764,0.4981525025193147,0.4680002418352071,0.4310419368785128,0.5175665851313597,0.3684210526315789,0.41528953264253443,0.24018034540730593,0.4707932738346037,0.8125193182453425,1.0,1.0,0.8658611509318044,0.37303022474812725,0.9478260869565217,0.46878855435709754,0.33145390724028656,0.562319019160865,0.24421005636475251,0.2993846847057734,0.23932231007485297,0.3006357856494096,0.3490588456459245,0.6069519618823758,0.8604651162790697,0.7078384798099763,0.6847661206007885,0.42270778027363687,0.40748313056276253,0.5571878279118573,0.6242327659995239,0.419262204550475,0.3827497082853215,0.2761142061281337,0.8662491805969758,0.44967717432586407,0.4515518975406335,0.4343786295005807,0.5601825523900472,0.3277261276933221,0.1917099189819757,0.3306082668699212,1.0,0.9999445676274945,1.0,0.2533688802714493,0.2670721592479955,0.3445040214477212,0.49626492927134613,0.5771985328878232,0.4342026191430599,0.84375,0.3603534383403765,0.30981639861058413,0.2802491103202847,0.42873792616259965,0.3654763145647597,0.35632436703851045,0.27387162267687026,0.21420446663892354,0.29516288252714706,0.45645973179118454,0.39299322454615954,0.3012973579949802,0.25278551532033433,0.2068608078779437,0.22634146341463413,0.3622466271742446,0.31235370085451286,0.2749878011909518,0.03034682080924855,0.06154075843535384,0.15514469453376206,0.3621478491775895,0.6670835002337249,0.7057586813082959,0.11854360711261644,0.10985356953784453
T82,0.00141643059490085,0.43533402153074763,0.6014725044864094,0.44675848169297955,0.42344363486991693,0.40683095546908776,0.5027277415869716,0.337126600284495,0.38887925017523384,0.319731010239952,0.6020990538935918,0.8689607081567091,1.0,1.0,0.8531640385009218,0.3905967450271249,0.9478260869565217,0.46441823637994817,0.32208967813251643,0.502422868877648,0.24421005636475251,0.2699556873507791,0.20693129365671561,0.25158946412352406,0.3274612029613184,0.5919196649216285,0.8604651162790697,0.7007125890736342,0.6788485239431566,0.38104962221768435,0.3984629429376394,0.5383001049317944,0.6180721457831229,0.3775127015683676,0.37358560272438357,0.27541782729805014,0.8729066113595209,0.41036840106342576,0.4427101996896291,0.4092140921409214,0.5491758313184683,0.32133322454123237,0.4735315240472521,0.6539762224173862,1.0,0.9999445676274945,1.0,0.22564226854095973,0.23650223152573163,0.306970509383378,0.5033140869247609,0.5496132197227024,0.4055141549837996,0.8333333333333333,0.3292354975028813,0.269038792725999,0.2526690391459075,0.4429399348030143,0.40303864933652567,0.3987214004585551,0.240637201311885,0.17935913441531418,0.24975320829220138,0.43956772881387013,0.37456300165941275,0.3114173262101389,0.22540516586477594,0.17145541122736546,0.19414634146341464,0.37929104332666697,0.32651191878647545,0.25560408727550976,0.03462186897880539,0.0740519558077038,0.19131832797427653,0.39799464828871856,0.6901823202026173,0.7932696573529016,0.11346316680779,0.09325732442231302
T83,0.00141643059490085,0.45081846335348763,0.6052210430519912,0.4511252939200537,0.4167360022164241,0.401642888024211,0.4885841920404769,0.35490753911806544,0.38417212796107414,0.33367721228794256,0.5824491515685448,0.8578009945394318,1.0,1.0,0.8373950440303093,0.3952467062774478,0.9304347826086957,0.4789634150628731,0.32824189624508704,0.5037364730218871,0.273634131368938,0.2920139629392674,0.21900426791601815,0.2670299727520436,0.33579557266717064,0.5995948789718677,0.8604651162790697,0.7220902612826603,0.6838355290425524,0.38656320196038396,0.3984547613054229,0.5435466946484785,0.6159560005587956,0.3843605036447979,0.3749244007647603,0.2994428969359332,0.8826128282490386,0.41720470945689325,0.4433256502543649,0.4037940379403794,0.5451626920320871,0.32482516268888817,0.2529404457350046,0.4222194148136719,1.0,0.9999445676274945,1.0,0.23048957828405234,0.24764011216872694,0.3297587131367292,0.49922564675698344,0.5634572315726476,0.4138581965721553,0.8854166666666665,0.3297733384556282,0.2675501328118159,0.25533807829181493,0.4394890231031916,0.40036699644951546,0.3992189705537873,0.2399500234265188,0.1826883062838119,0.26554787759131293,0.43091422804874274,0.37166278670313607,0.3114173262101389,0.2302165105089896,0.18217744809044084,0.20682926829268294,0.37721888505747714,0.33064437908145905,0.263418375132754,0.04395472061657032,0.0828008360704688,0.19131832797427653,0.4305814908164634,0.7037941823357395,0.7932696573529016,0.044030482641828954,0.028367745370644265
